New news,Time,Link
Tạp chí Khoa học Giao thông vận tải tiếp tục duy trì thứ hạng sau đợt đánh giá của ACI,26/07/2023 04:58 CH,https://www.utc.edu.vn/tap-chi-khoa-hoc-giao-thong-van-tai-tiep-tuc-duy-tri-thu-hang-sau-dot-danh-gia-cua-aci
Nữ giảng viên của Trường Đại học Giao thông vận tải lọt vào Chung kết Giải thưởng ASEAN-Mỹ,14/07/2023 03:14 CH,https://www.utc.edu.vn/nu-giang-vien-cua-truong-dai-hoc-giao-thong-van-tai-lot-vao-chung-ket-giai-thuong-asean-my
"Hội thảo: ""Chuyển đổi số trong trường Đại học Giao thông vận tải thực trạng và giải pháp""",07/07/2023 08:43 SA,https://www.utc.edu.vn/chuyen_doi_so
"Đào tạo, nâng cao nhận thức về tác hại rượu bia khi điều khiển phương tiện",30/06/2023 03:52 CH,https://www.utc.edu.vn/dao-tao-nang-cao-nhan-thuc-ve-tac-hai-ruou-bia-khi-dieu-khien-phuong-tien
HỘI THẢO “GIẢI PHÁP GIAO THÔNG THÔNG MINH TRÊN NỀN TẢNG TRÍ TUỆ NHÂN TẠO”,26/06/2023 04:07 CH,https://www.utc.edu.vn/hoi-thao-giai-phap-giao-thong-thong-minh-tren-nen-tang-tri-tue-nhan-tao-
"Tọa đàm ""Báo chí với công tác phát triển nhân lực Logistics""",20/06/2023 04:10 CH,https://www.utc.edu.vn/toa-dam-bao-chi-voi-cong-tac-phat-trien-nhan-luc-logistic-
Hội nghị tổng kết nghiên cứu khoa học của sinh viên năm học 2022 - 2023,15/06/2023 04:43 CH,https://www.utc.edu.vn/hoi-nghi-tong-ket-nghien-cuu-khoa-hoc-cua-sinh-vien-nam-hoc-2022-2023
Lễ ký kết biên bản ghi nhớ  giữa Trường Đại học GTVT và Trung tâm kỹ thuật công nghiệp cơ khí CETIM (Pháp),12/06/2023 12:29 CH,https://www.utc.edu.vn/le-ky-ket-bien-ban-ghi-nho-giua-truong-dai-hoc-gtvt-va-trung-tam-ky-thuat-cong-nghiep-co-khi-cetim-phap-
Lễ thượng cờ Tổ quốc trên đảo Cô Tô,16/05/2023 02:55 CH,https://www.utc.edu.vn/le-thuong-co-to-quoc-tren-dao-co-to
Cuộc họp “6th International Meeting of Fraction Project’ triển khai Dự án Phát triển chương trình đào tạo giảng viên theo phương pháp sáng tạo,08/05/2023 05:24 CH,https://www.utc.edu.vn/cuoc-hop-6th-international-meeting-of-fraction-project-trien-khai-du-an-phat-trien-chuong-trinh-dao-tao-giang-vien-theo-phuong-phap-sang-tao
Lễ ký kết Quy chế phối hợp hoạt động tuyên truyền giữa Trường Đại học Giao thông vận tải với Bộ Tư lệnh Bảo vệ Lăng Chủ tịch Hồ Chí Minh,27/04/2023 05:21 CH,https://www.utc.edu.vn/le-ky-ket-quy-che-phoi-hop-hoat-dong-tuyen-truyen-giua-truong-dai-hoc-giao-thong-van-tai-voi-bo-tu-lenh-bao-ve-lang-chu-tich-ho-chi-minh
Trường Đại học Giao thông vận tải phát triển hợp tác quốc tế với Trung tâm kỹ thuật công nghiệp CETIM (Pháp),27/04/2023 02:51 CH,https://www.utc.edu.vn/truong-dai-hoc-giao-thong-van-tai-phat-trien-hop-tac-quoc-te-voi-trung-tam-ky-thuat-cong-nghiep-cetim-phap-
"Ký kết thỏa thuận hợp đào tạo liên kết quốc tế giữa Trường Đại học Giao thông vận tải và Trường Đại học Dongyang, Hàn Quốc",24/04/2023 11:56 CH,https://www.utc.edu.vn/ky-ket-thoa-thuan-hop-tac-dao-tao-giua-truong-dai-hoc-giao-thong-van-tai-va-truong-truong-dai-hoc-dongyang-han-quoc
" Đoàn công tác Trường Đại học Giao thông vận tải thăm, tặng quà, động viên quân dân trên quần đảo Trường Sa và Nhà giàn DK1/12",22/04/2023 11:48 CH,https://www.utc.edu.vn/doan-cong-tac-truong-dai-hoc-giao-thong-van-tai-tham-tang-qua-dong-vien-quan-dan-tren-quan-dao-truong-sa-va-nha-gian-dk1-12
"Tổ chức khoá đào tạo Logistics cho cán bộ, giảng viên Trường Đại học Savannakhet (CHDCND Lào)",07/04/2023 10:43 CH,https://www.utc.edu.vn/to-chuc-khoa-dao-tao-logistics-cho-can-bo-giang-vien-truong-dai-hoc-savannakhet-chdcnd-lao-
Lễ khai giảng Chương trình Đào tạo giảng viên theo định hướng tương lai bằng các phương pháp sáng tạo cho các trường đại học Châu Á thế hệ mới ,04/04/2023 08:49 CH,https://www.utc.edu.vn/le-khai-giang-chuong-trinh-dao-tao-giang-vien-theo-dinh-huong-tuong-lai-bang-cac-phuong-phap-sang-tao-cho-cac-truong-dai-hoc-chau-a-the-he-moi
"Lễ ký kết giữa 7 Trường Đại học kỹ thuật về hợp tác chuyển giao công nghệ, phục vụ cộng đồng",01/04/2023 02:37 CH,https://www.utc.edu.vn/le-ky-ket-giua-7-truong-dai-hoc-ky-thuat-ve-hop-tac-chuyen-giao-cong-nghe-phuc-vu-cong-dong
Trường ĐHGTVT tổ chức tập huấn công tác lễ tân đối ngoại,30/03/2023 10:49 CH,https://www.utc.edu.vn/truong-dhgtvt-to-chuc-tap-huan-cong-tac-le-tan-doi-ngoai
Lễ bế giảng và trao bằng tốt nghiệp khóa 59 đại học chính quy,30/03/2023 08:37 SA,https://www.utc.edu.vn/le-be-giang-va-trao-bang-tot-nghiep-khoa-59-dai-hoc-chinh-quy
Trường Đại học Giao thông vận tải tham dự ngày hội Khởi nghiệp Quốc gia của Học sinh - Sinh viên lần thứ V,25/03/2023 02:21 CH,https://www.utc.edu.vn/SV_STARTUP_2023
Lễ ký kết biên bản ghi nhớ hợp tác giữa Trường Đại học Giao thông vận tải và Trường Cao đẳng Kinh tế Công nghiệp Hà Nội,24/03/2023 03:53 CH,https://www.utc.edu.vn/le-ky-ket-bien-ban-ghi-nho-hop-tac-giua-truong-dai-hoc-giao-thong-van-tai-va-truong-cao-dang-kinh-te-cong-nghiep-ha-noi
Trường Đại học Giao thông vận tải báo công dâng Bác,23/03/2023 01:08 CH,https://www.utc.edu.vn/truong-dai-hoc-giao-thong-van-tai-bao-cong-dang-bac
"Trường Đại học Giao thông vận tải tham dự Ngày hội Tư vấn tuyển sinh, hướng nghiệp năm 2023",19/03/2023 04:10 CH,https://www.utc.edu.vn/truong-dai-hoc-giao-thong-van-tai-tham-du-ngay-hoi-tu-van-tuyen-sinh-huong-nghiep-nam-2023
Trường Đại học Giao thông vận tải tổ chức thành công cuộc họp đánh giá tiến độ dự án Đổi mới Quản trị đại học tại Đông Nam Á,14/03/2023 02:24 CH,https://www.utc.edu.vn/truong-dai-hoc-giao-thong-van-tai-to-chuc-thanh-cong-cuoc-hop-danh-gia-tien-do-du-an-doi-moi-quan-tri-dai-hoc-tai-dong-nam-a
Lãnh đạo Trường ĐHGTVT làm việc với Bộ trưởng bang Queensland - Australia nhằm thúc đẩy hợp tác nghiên cứu khoa học giữa các cơ sở giáo dục đại học,10/03/2023 09:31 SA,https://www.utc.edu.vn/lanh-dao-truong-dhgtvt-lam-viec-voi-bo-truong-bang-queensland-australia
Lễ khởi động tháng Thanh niên 2023,06/03/2023 09:17 SA,https://www.utc.edu.vn/le-khoi-dong-thang-thanh-nien-2023
Lễ khai giảng các lớp cao học khóa 30.2,13/02/2023 05:28 CH,https://www.utc.edu.vn/le-khai-giang-cac-lop-cao-hoc-khoa-30-2
Những hoạt động Hợp tác và nghiên cứu phát triển nổi bật của Trường ĐHGTVT năm 2022,27/01/2023 09:06 SA,https://www.utc.edu.vn/nhung-hoat-dong-hop-tac-va-nghien-cuu-phat-trien-noi-bat-cua-truong-dhgtvt-nam-2022
Thư chúc mừng năm mới của Hiệu trưởng,21/01/2023 04:03 CH,https://www.utc.edu.vn/thu-chuc-mung-nam-moi-cua-hieu-truong
Kết quả hoạt động khoa học công nghệ nổi bật trong năm 2022,19/01/2023 11:12 SA,https://www.utc.edu.vn/ket-qua-hoat-dong-khoa-hoc-cong-nghe-noi-bat-trong-nam-2022
Gặp mặt Lưu học sinh nhân dịp Xuân Quý Mão 2023,18/01/2023 10:20 SA,https://www.utc.edu.vn/gap-mat-luu-hoc-sinh-nhan-dip-xuan-quy-mao-2023
Tập huấn chuyên môn “Công tác tự đánh giá chương trình đào tạo” ,13/01/2023 01:40 CH,https://www.utc.edu.vn/tap-huan-chuyen-mon-cong-tac-tu-danh-gia-chuong-trinh-dao-tao-
"Lễ ký kết hợp tác về đào tạo Chương trình liên kết quốc tế và nghiên cứu ngành Đường sắt với Trường Đại học Dongyang, Hàn Quốc",03/01/2023 08:50 SA,https://www.utc.edu.vn/le-ky-ket-hop-tac-ve-dao-tao-chuong-trinh-lien-ket-quoc-te-va-nghien-cuu-nganh-duong-sat-voi-truong-dai-hoc-dongyang-han-quoc
"Nhóm 7 trường đại học khối kỹ thuật tổ chức sơ kết hoạt động và Ký ghi nhớ hợp tác kiểm định, đảm bảo chất lượng theo tiêu chuẩn quốc tế",23/12/2022 04:08 CH,https://www.utc.edu.vn/nhom-7-truong-dai-hoc-khoi-ky-thuat-to-chuc-so-ket-hoat-dong-va-ky-ghi-nho-hop-tac-kiem-dinh-dam-bao-chat-luong-theo-tieu-chuan-quoc-te
Lễ ký kết thỏa thuận hợp tác tài trợ Cổng thông tin việc làm và Phần mềm Review UTC 360,15/12/2022 05:42 CH,https://www.utc.edu.vn/le-ky-ket-thoa-thuan-hop-tac-tai-tro-cong-thong-tin-viec-lam-va-phan-mem-review-utc-360
Hiệu trưởng Trường ĐHGTVT tham gia đoàn công tác của Bộ GDĐT tháp tùng Chủ tịch Quốc hội Việt Nam thăm và làm việc chính thức tại Úc và New Zealand,15/12/2022 02:40 CH,https://www.utc.edu.vn/hieu-truong-truong-dhgtvt-tham-gia-doan-cong-tac-cua-bo-gddt-thap-tung-chu-tich-quoc-hoi-viet-nam-tham-va-lam-viec-chinh-thuc-tai-australia-va-new-zea
Trường Đại học GTVT tổ chức thành công Hội thảo ERASMUS+ ASIASAFE lần thứ 6,12/12/2022 04:07 CH,https://www.utc.edu.vn/truong-dai-hoc-gtvt-to-chuc-thanh-cong-hoi-thao-erasmus-asiasafe-lan-thu-6
Hội thảo quốc tế lần thứ 4 về Phát triển bền vững  trong kỹ thuật xây dựng năm 2022-ICSCE 2022,07/12/2022 08:56 SA,https://www.utc.edu.vn/hoi-thao-quoc-te-lan-thu-4-ve-phat-trien-ben-vung-trong-ky-thuat-xay-dung-nam-2022-icsce-2022
Khai giảng lớp bồi dưỡng kết nạp Đảng và đảng viên mới,06/12/2022 03:12 CH,https://www.utc.edu.vn/khai-giang-lop-boi-duong-ket-nap-dang-va-dang-vien-moi
Gặp mặt tuyên dương đội tuyển bóng đá và đội tuyển bóng rổ sinh viên đạt thành tích xuất sắc tại giải thi đấu toàn quốc,26/11/2022 11:10 SA,https://www.utc.edu.vn/gap-mat-tuyen-duong-doi-tuyen-bong-da-va-doi-tuyen-bong-ro-sinh-vien-dat-thanh-tich-xuat-sac-tai-giai-thi-dau-toan-quoc
"Lễ trao tặng huy hiệu 40 năm, 30 năm tuổi Đảng",26/11/2022 09:47 SA,https://www.utc.edu.vn/le-trao-tang-huy-hieu-40-nam-30-nam-tuoi-dang
"Chuyến làm việc, giảng dạy của PGS. TS. Gabriel Carp – Trường Đại học Dunarea de Jos of Galati tại Trường Đại học GTVT",24/11/2022 04:45 CH,https://www.utc.edu.vn/chuyen-lam-viec-giang-day-cua-pgs-ts-gabriel-carp-truong-dai-hoc-dunarea-de-jos-of-galati-tai-truong-dai-hoc-gtvt
Lễ ký kết hợp tác với Công ty TNHH KONE Việt Nam,24/11/2022 03:08 CH,https://www.utc.edu.vn/le-ky-ket-hop-tac-voi-cong-ty-tnhh-kone-viet-nam
Lễ kỷ niệm 77 năm ngày truyền thống Trường ĐHGTVT và 40 năm ngày Nhà giáo Việt Nam 20/11,18/11/2022 05:41 CH,https://www.utc.edu.vn/le-ki-niem-77-nam-ngay-truyen-thong-truong-dhgtvt-va-40-nam-ngay-nha-giao-viet-nam-20-11
Hội nghị khoa học công nghệ Trường đại học Giao thông vận tải lần thứ XXIII,18/11/2022 05:14 CH,https://www.utc.edu.vn/hoi-nghi-khoa-hoc-cong-nghe-truong-dai-hoc-giao-thong-van-tai-lan-thu-xxiii
Bộ GD&ĐT vinh danh 02 nhà giáo tiêu biểu của Trường Đại học Giao thông vận tải nhân dịp kỷ niệm 40 năm ngành giáo dục ,16/11/2022 03:11 CH,https://www.utc.edu.vn/bo-gd-dt-vinh-danh-02-nha-giao-tieu-bieu-cua-truong-dai-hoc-giao-thong-van-tai-nhan-dip-ki-niem-40-nam-nganh-giao-duc
"Ngày hội thể thao viên chức, người lao động Trường ĐHTGTVT lần thứ 3 - năm 2022",14/11/2022 04:42 CH,https://www.utc.edu.vn/ngay-hoi-the-thao-vien-chuc-nguoi-lao-dong-truong-dhtgtvt-lan-thu-3-nam-2022
Lễ ký kết Biên bản hợp tác ghi nhớ giữa Trường ĐH GTVT với Công ty TNHH  Chodai & Kiso – Jiban Việt Nam,11/11/2022 04:28 CH,https://www.utc.edu.vn/le-ky-ket-bien-ban-hop-tac-ghi-nho-giua-truong-dh-gtvt-voi-cong-ty-tnhh-chodai-kiso-jiban-viet-nam
Kết quả cuộc thi tin học cấp trường,10/11/2022 04:45 CH,https://www.utc.edu.vn/ket-qua-cuoc-thi-tin-hoc-cap-truong
Tổng kết hội thao trường Đại học Giao thông vận tải lần thứ III năm 2022,09/11/2022 11:58 SA,https://www.utc.edu.vn/tong-ket-hoi-thao-truong-dai-hoc-giao-thong-van-tai-lan-thu-iii-nam-2022
Hành trình trở thành Nhà vô địch SV Champions League 2022,06/11/2022 06:09 CH,https://www.utc.edu.vn/champions-league-2022
Trường ĐHGTVT tổ chức toạ đàm “Chuyển đổi số trong giáo dục đại học”,05/11/2022 02:51 CH,https://www.utc.edu.vn/truong-dhgtvt-to-chuc-toa-dam-chuyen-doi-so-trong-giao-duc-dai-hoc-
Trường Đại học Giao thông vận tải lọt vào danh sách các Trường Đại học có chỉ số công bố khoa học nổi bật trong bảng xếp hạng Webometrics,27/10/2022 04:51 CH,https://www.utc.edu.vn/truong-dai-hoc-giao-thong-van-tai-lot-vao-danh-sach-cac-truong-dai-hoc-co-chi-so-cong-bo-khoa-hoc-noi-bat-trong-bang-xep-hang-webometrics
Lễ khai giảng năm học 2022-2023,19/10/2022 06:30 CH,https://www.utc.edu.vn/le-khai-giang-nam-hoc-2022-2023
Trường Đại học Giao thông vận tải tham gia Triển lãm giáo dục đại học Việt Nam tại thủ đô Vientiane của Lào,05/10/2022 09:16 SA,https://www.utc.edu.vn/truong-dai-hoc-giao-thong-van-tai-tham-gia-trien-lam-giao-duc-dai-hoc-viet-nam-tai-thu-do-vientiane-cua-lao
Đội tuyển điền kinh sinh viên Trường Đại học Giao thông vận tải giành giải Ba giải chạy Báo Hànộimới lần thứ 47 - Vì hòa bình năm 2022 ,03/10/2022 11:09 SA,https://www.utc.edu.vn/doi-tuyen-dien-kinh-sinh-vientruong-dai-hoc-giao-thong-van-tai-gianh-giai-ba-giai-chay-bao-hanoimoi-lan-thu-47-vi-hoa-binh-nam-2022
     Đội tuyển bóng đá nam sinh viên Trường Đại học GTVT giành quyền tham dự Giải bóng đá Sinh viên toàn quốc SV Champions League năm 2022,29/09/2022 04:27 CH,https://www.utc.edu.vn/doi-tuyen-bong-da-nam-sinh-vien-truong-dai-hoc-gtvt-gianh-quyen-tham-du-giai-bong-da-sinh-vien-toan-quoc-sv-champions-league-nam-2022
Trường Đại học Giao thông vận tải đón Tân sinh viên Khóa 63,28/09/2022 05:50 CH,https://www.utc.edu.vn/truong-dai-hoc-giao-thong-van-tai-don-tan-sinh-vien-khoa-63
Thư Chúc mừng Tân sinh viên Khóa 63,23/09/2022 02:09 CH,https://www.utc.edu.vn/thu-chuc-mung-tan-sinh-vien-khoa-63
Lễ bàn giao và đưa vào sử dụng hệ thống thiết bị tài trợ của dự án Đổi mới Quản trị đại học tại Đông Nam Á - PURSEA,21/09/2022 09:29 SA,https://www.utc.edu.vn/le-ban-giao-va-dua-vao-su-dung-he-thong-thiet-bi-tai-tro-cua-du-an-doi-moi-quan-tri-dai-hoc-tai-dong-nam-a-pursea
"GS.TS. Michael Lehmann, Chủ tịch Hiệp hội đường sắt quốc tế khởi đầu các bài giảng đại chúng tại trường ĐHGTVT về chủ đề đường sắt tốc độ cao",20/09/2022 05:25 CH,https://www.utc.edu.vn/gs-ts-michael-lehmann-dai-hoc-erfurt-chlb-duc-chu-tich-hiep-hoi-duong-sat-quoc-te-khoi-dau-cac-bai-giang-dai-chung-tai-truong-dhgtvt-ve-chu-de-du
CÔNG BỐ ĐIỂM TRÚNG TUYỂN ĐẠI HỌC HỆ CHÍNH QUY NĂM 2022,19/09/2022 11:11 SA,https://www.utc.edu.vn/diem_chuan_2022_truong_DH_GTVT
Hội nghị Tổng kết năm học 2021-2022 và Đối thoại giữa lãnh đạo Nhà trường với đại diện sinh viên,17/09/2022 09:15 SA,https://www.utc.edu.vn/hoi-nghi-tong-ket-nam-hoc-2021-2022-va-doi-thoai-giua-lanh-dao-nha-truong-voi-dai-dien-sinh-vien
"Lễ bế giảng và trao bằng tốt nghiệp cho khóa 58, 59 đại học chính quy ",12/09/2022 01:43 CH,https://www.utc.edu.vn/le-be-giang-va-trao-bang-tot-nghiep-cho-khoa-58-59-dai-hoc-chinh-quy
Lễ ký kết hợp tác với Cty TNHH Công nghệ Huawei Việt Nam,09/09/2022 02:36 CH,https://www.utc.edu.vn/le-ky-ket-hop-tac-voi-cty-tnhh-cong-nghe-huawei-viet-nam
LỄ KÝ BẢN GHI NHỚ HỢP TÁC VỀ KHOA HỌC CÔNG NGHỆ VÀ ĐỔI MỚI SÁNG TẠO GIỮA 7 TRƯỜNG ĐẠI HỌC KỸ THUẬT,09/09/2022 12:09 CH,https://www.utc.edu.vn/hop_tac_KHCN
Trường Đại học GTVT tiếp nhận thiết bị do Cty Honda Việt Nam tài trợ,31/08/2022 05:04 CH,https://www.utc.edu.vn/truong-dai-hoc-gtvt-tiep-nhan-thiet-bi-do-cty-honda-viet-nam-tai-tro
Trường Đại học Giao thông vận tải tập huấn và diễn tập công tác PCCC&CNCH năm 2022,27/08/2022 11:41 SA,https://www.utc.edu.vn/truong-dai-hoc-giao-thong-van-tai-tap-huan-va-dien-tap-cong-tac-pccc-cnch-nam-2022
Trường Đại học Giao thông Vận tải nhận Giấy chứng nhận kiểm định chất lượng Chương trình đào tạo theo chuẩn quốc tế (AUN-QA,25/08/2022 04:45 CH,https://www.utc.edu.vn/truong-dai-hoc-giao-thong-van-tai-nhan-giay-chung-nhan-kiem-dinh-chat-luong-chuong-trinh-dao-tao-theo-chuan-quoc-te-aun-qa
Khai trương phòng thí nghiệm Mitsubishi Electric FA và trao học bổng Mitsubishi Electric Việt Nam cho sinh viên Khoa Điện-Điện tử Trường ĐH GTVT,25/08/2022 10:38 SA,https://www.utc.edu.vn/khai-truong-phong-thi-nghiem-mitsubishi-electric-fa-va-trao-hoc-bong-mitsubishi-electric-viet-nam-cho-sinh-vien-khoa-dien-dien-tu-truong-dh-giao-thong
Trường ĐH Giao thông vận tải tiếp tục đứng đầu các cơ sở giáo dục đào tạo đại học trong lĩnh vực GTVT trên BXH Webometrics tháng 7/2022 của Việt Nam,19/08/2022 06:14 CH,https://www.utc.edu.vn/truong-dh-giao-thong-van-tai-tiep-tuc-dung-dau-cac-co-so-giao-duc-dao-tao-dai-hoc-trong-linh-vuc-gtvt-tren-bxh-webometrics-thang-7-2022-cua-viet-nam
Nhà trường tiếp nhận kinh phí ủng hộ của các cựu sinh viên đang công tác tại Tập đoàn Viettel trong ngày đầu năm học mới,15/08/2022 09:07 CH,https://www.utc.edu.vn/nha-truong-tiep-nhan-kinh-phi-ung-ho-cua-cac-cuu-sinh-vien-dang-cong-tac-tai-tap-doan-viettel-trong-ngay-dau-nam-hoc-moi
Tiếp và làm việc với đại diện Tổ chức SEAMEO RIHED trong khuôn khổ Dự án Nghiên cứu về tình hình Nghiên cứu Khoa học và Đổi mới trong các nước ACMECS ,09/08/2022 04:52 CH,https://www.utc.edu.vn/tiep-va-lam-viec-voi-dai-dien-to-chuc-seameo-rihed-trong-khuon-kho-du-an-nghien-cuu-ve-tinh-hinh-nghien-cuu-khoa-hoc-va-doi-moi-trong-cac-nuoc-acmecs
Tổ chức thành công Hội thảo Việt Nam-Hàn Quốc về phát triển cơ sở hạ tầng xanh và chuyển đổi số trong giao thông vận tải,05/08/2022 02:32 CH,https://www.utc.edu.vn/to-chuc-thanh-cong-hoi-thao-viet-nam-han-quoc-ve-phat-trien-co-so-ha-tang-xanh-va-chuyen-doi-so-trong-giao-thong-van-tai
Lễ Bàn giao thiết bị dự án ERASMUS+ ASIASAFE,29/07/2022 05:11 CH,https://www.utc.edu.vn/le-ban-giao-thiet-bi-du-an-erasmus-asiasafe
"Trường Đại học Giao thông vận tải thăm, tặng quà Trung tâm Điều dưỡng người có công tỉnh Phú Thọ",22/07/2022 03:40 CH,https://www.utc.edu.vn/truong-dai-hoc-giao-thong-van-tai-tham-tang-qua-trung-tam-dieu-duong-nguoi-co-cong-tinh-phu-tho
Lễ tổng kết và Trao giải Cuộc thi Olympic Cơ học toàn quốc lần thứ XXXII năm 2022,15/07/2022 03:32 CH,https://www.utc.edu.vn/le-tong-ket-va-trao-giai-cuoc-thi-olympic-co-hoc-toan-quoc-lan-thu-xxxii-nam-2022
Hội nghị Tổng kết NCKH của sinh viên năm học 2021-2022,22/06/2022 06:18 CH,https://www.utc.edu.vn/hoi-nghi-tong-ket-nckh-cua-sinh-vien-nam-hoc-2021-2022
   MỘT SỐ HÌNH ẢNH HOẠT ĐỘNG HƯỞNG ỨNG NGÀY KHOA HỌC CÔNG NGHỆ VIỆT NAM THÁNG 5 NĂM 2022,22/06/2022 08:16 SA,https://www.utc.edu.vn/mot-so-hinh-anh-hoat-dong-huong-ung-ngay-khoa-hoc-cong-nghe-viet-nam-thang-5-nam-2022
Hội thảo Giải pháp công nghệ vật liệu mặt đường bền vững,15/06/2022 01:14 CH,https://www.utc.edu.vn/hoi-thao-giai-phap-cong-nghe-vat-lieu-mat-duong-ben-vung
Khai mạc Hội thi Olympic Cơ học toàn quốc lần thứ 32 năm 2022,13/06/2022 12:45 CH,https://www.utc.edu.vn/khai-mac-hoi-thi-olympic-co-hoc-toan-quoc-lan-thu-32-nam-2022
"Hội thảo ""Giảng dạy và nghiên cứu Khoa học Cơ bản năm 2022""",25/05/2022 10:58 SA,https://www.utc.edu.vn/hoi-thao-giang-day-va-nghien-cuu-khoa-hoc-co-ban-nam-2022-
Trường Đại học Giao thông vận tải hoàn thành đánh giá ngoài 3 chương trình đào tạo theo chuẩn AUN –QA,20/05/2022 03:08 CH,https://www.utc.edu.vn/truong-dai-hoc-giao-thong-van-tai-hoan-thanh-danh-gia-ngoai-3-chuong-trinh-dao-tao-theo-chuan-aun-qa
Trường Đại học Giao thông Vận tải tổ chức đánh giá ngoài chính thức 03 Chương trình đào tạo theo tiêu chuẩn AUN-QA (ASEAN University Network – Quality,18/05/2022 10:08 SA,https://www.utc.edu.vn/truong-dai-hoc-giao-thong-van-tai-to-chuc-danh-gia-ngoai-chinh-thuc-03-chuong-trinh-dao-tao-theo-tieu-chuan-aun-qa-asean-university-network-quality
"GS. Ghazwan Al-Haji – Trường Đại học Linkoping, Thụy Điển thăm và làm việc tại Trường Đại học GTVT trong khuôn khổ dự án ASIASAFE",18/05/2022 07:44 SA,https://www.utc.edu.vn/gs-ghazwan-al-haji-truong-dai-hoc-linkoping-thuy-dien-tham-va-lam-viec-tai-truong-dai-hoc-gtvt-trong-khuon-kho-du-an-asiasafe
Phan Vũ Group ký kết thỏa thuận hợp tác với Trường Đại học Giao thông vận tải,16/05/2022 09:11 SA,https://www.utc.edu.vn/phan-vu-group-ky-ket-thoa-thuan-hop-tac-voi-truong-dai-hoc-giao-thong-van-tai
"Đại hội Cựu chiến binh Trường Đại học Giao thông vận tải  lần thứ IV, nhiệm kỳ (2022-2027)",13/05/2022 10:06 SA,https://www.utc.edu.vn/dai-hoi-cuu-chien-binh-truong-dai-hoc-giao-thong-van-tai-lan-thu-iv-nhiem-ky-2022-2027-
"Trường Đại học Giao thông vận tải tham dự Ngày hội Tư vấn tuyển sinh, hướng nghiệp năm 2022",08/05/2022 06:13 CH,https://www.utc.edu.vn/truong-dai-hoc-giao-thong-van-tai-tham-du-ngay-hoi-tu-van-tuyen-sinh-huong-nghiep-nam-2022
"Lễ trao bằng Tiến sĩ, Thạc sĩ đợt 1 năm 2022",08/05/2022 05:57 CH,https://www.utc.edu.vn/le-trao-bang-tien-si-thac-si-dot-1-nam-2022
Lễ thượng cờ trên đảo Cô Tô,27/04/2022 03:23 SA,https://www.utc.edu.vn/le-thuong-co-tren-dao-co-to
Cuộc họp “4th International Meeting of Fraction Project’ ,22/04/2022 02:59 CH,https://www.utc.edu.vn/cuoc-hop-4th-international-meeting-of-fraction-project-
"Khai mạc tuần lễ hưởng ứng ""Ngày Sách và Văn hóa đọc Việt Nam""",20/04/2022 06:23 SA,https://www.utc.edu.vn/khai-mac-tuan-le-huong-ung-ngay-sach-va-van-hoa-doc-viet-nam-
Ký kết thỏa thuận hợp tác và truyền thông của nhóm 7 Trường Đại học Kỹ thuật,05/04/2022 04:22 SA,https://www.utc.edu.vn/ky-ket-thoa-thuan-hop-tac-va-truyen-thong-cua-nhom-7-truong-dai-hoc-ky-thuat
Lễ bế giảng và trao bằng tốt nghiệp khóa 58 Đại học chính quy hệ 4.5 năm ,31/03/2022 02:19 SA,https://www.utc.edu.vn/le-be-giang-va-trao-bang-tot-nghiep-khoa-58-dai-hoc-chinh-quy-he-4-5-nam
Lễ kỷ niệm 60 năm ngày thành lập Trường Đại học Giao thông vận tải (24/3/1962 - 24/3/2022),24/03/2022 06:04 CH,https://www.utc.edu.vn/le-ki-niem-60-nam-ngay-thanh-lap-truong-dai-hoc-giao-thong-van-tai-24-3-1962-24-3-2022-
"Bài báo của GV Trường ĐH GTVT được lượng tải nhiều nhất năm 2021 của tạp chí SCIE : Transportation, springer",03/03/2022 10:19 SA,https://www.utc.edu.vn/bai-bao-cua-gv-truong-dh-gtvt-duoc-luong-tai-nhieu-nhat-nam-2021-cua-tap-chi-scie-transportation-springer
Trường Đại học Giao thông vận tải đứng đầu các cơ sở giáo dục đào tạo đại học trong lĩnh vực GTVT trên bảng xếp hạng Webometrics của Việt Nam,22/02/2022 10:20 SA,https://www.utc.edu.vn/truong-dai-hoc-giao-thong-van-tai-dung-dau-cac-co-so-giao-duc-dao-tao-dai-hoc-trong-linh-vuc-giao-thong-van-tai-tren-bang-xep-hang-webometrics-cua-vie
Các thành quả hoạt động khoa học công nghệ nổi bật trong năm 2021,10/02/2022 03:12 CH,https://www.utc.edu.vn/cac-thanh-qua-hoat-dong-khoa-hoc-cong-nghe-noi-bat-trong-nam-2021
"Lãnh đạo Nhà trường thăm, tặng quà các Lưu học sinh Lào, Campuchia đang tự cách ly y tế tại KTX của LHS",20/01/2022 08:11 SA,https://www.utc.edu.vn/lanh-dao-nha-truong-tham-tang-qua-cac-luu-hoc-sinh-lao-campuchia-dang-tu-cach-ly-y-te-tai-ktx
Khai mạc khảo sát chính thức đánh giá ngoài về chất lượng giáo dục Trường Đại học Giao thông vận tải ,16/01/2022 05:37 CH,https://www.utc.edu.vn/khai-mac-khao-sat-chinh-thuc-danh-gia-ngoai-ve-chat-luong-giao-duc-truong-dai-hoc-giao-thong-van-tai
